"source","link","target","status"
"docs/backend-admin-runtime-gap-matrix.html","nosend-event-proof-matrix.html","docs/nosend-event-proof-matrix.html","OK"
"docs/backend-admin-runtime-gap-matrix.html","igor-test-order-acceptance-contract.html","docs/igor-test-order-acceptance-contract.html","OK"
"docs/backend-admin-runtime-gap-matrix.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/backend-code-evidence-map.html","../style.css","style.css","OK"
"docs/backend-code-evidence-map.html","../index.html","index.html","OK"
"docs/backend-code-evidence-map.html","backend-admin-readiness-map.html","docs/backend-admin-readiness-map.html","OK"
"docs/backend-code-evidence-map.html","backend-code-evidence-map.html","docs/backend-code-evidence-map.html","OK"
"docs/backend-code-evidence-map.html","launch-readiness-master-control.html","docs/launch-readiness-master-control.html","OK"
"docs/backend-code-evidence-map.html","pm-current-state-proof-ledger.html","docs/pm-current-state-proof-ledger.html","OK"
"docs/backend-code-evidence-map.html","igor-first-runtime-task-test-order.html","docs/igor-first-runtime-task-test-order.html","OK"
"docs/backend-code-evidence-map.html","backend-admin-runtime-gap-matrix.html","docs/backend-admin-runtime-gap-matrix.html","OK"
"docs/backend-code-evidence-map.html","artifacts/BACKEND_CODE_EVIDENCE_MAP_2026_06_05.csv","docs/artifacts/BACKEND_CODE_EVIDENCE_MAP_2026_06_05.csv","OK"
"docs/backend-code-evidence-map.html","backend-admin-runtime-gap-matrix.html","docs/backend-admin-runtime-gap-matrix.html","OK"
"docs/backend-code-evidence-map.html","igor-first-runtime-task-test-order.html","docs/igor-first-runtime-task-test-order.html","OK"
"docs/backend-code-evidence-map.html","test-order-runtime-fixtures-checklist.html","docs/test-order-runtime-fixtures-checklist.html","OK"
"docs/backend-code-evidence-map.html","test-order-runtime-qa-report-template.html","docs/test-order-runtime-qa-report-template.html","OK"
"docs/backend-code-evidence-map.html","backend-admin-readiness-map.html","docs/backend-admin-readiness-map.html","OK"
"docs/backend-code-evidence-map.html","launch-readiness-master-control.html","docs/launch-readiness-master-control.html","OK"
"docs/backend-code-evidence-map.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/backend-consultation-domain-gap-proof.html","../style.css","style.css","OK"
"docs/backend-consultation-domain-gap-proof.html","backend-admin-readiness-map.html","docs/backend-admin-readiness-map.html","OK"
"docs/backend-consultation-domain-gap-proof.html","consultation-domain-layer-tz.html","docs/consultation-domain-layer-tz.html","OK"
"docs/backend-consultation-domain-gap-proof.html","artifacts/BACKEND_CONSULTATION_DOMAIN_GAP_PROOF_2026_06_04.md","docs/artifacts/BACKEND_CONSULTATION_DOMAIN_GAP_PROOF_2026_06_04.md","OK"
"docs/backend-consultation-domain-gap-proof.html","artifacts/BACKEND_CONSULTATION_DOMAIN_GAP_PROOF_2026_06_04.csv","docs/artifacts/BACKEND_CONSULTATION_DOMAIN_GAP_PROOF_2026_06_04.csv","OK"
"docs/backend-consultation-domain-gap-proof.html","igor-sandbox-checkout-to-consultation-handoff.html","docs/igor-sandbox-checkout-to-consultation-handoff.html","OK"
"docs/backend-consultation-domain-gap-proof.html","expert-agent-workspace-handoff.html","docs/expert-agent-workspace-handoff.html","OK"
"docs/backend-consultation-domain-gap-proof.html","support-refund-handoff.html","docs/support-refund-handoff.html","OK"
"docs/backend-consultation-domain-gap-proof.html","email-notifications-handoff.html","docs/email-notifications-handoff.html","OK"
"docs/backend-consultation-domain-gap-proof.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/backend-frontend-proof-map.html","../style.css","style.css","OK"
"docs/backend-frontend-proof-map.html","../index.html","index.html","OK"
"docs/backend-frontend-proof-map.html","nebula-design-function-content-crosswalk.html","docs/nebula-design-function-content-crosswalk.html","OK"
"docs/backend-frontend-proof-map.html","frontend-design-readiness-map.html","docs/frontend-design-readiness-map.html","OK"
"docs/backend-frontend-proof-map.html","igor-test-order-consultation-handoff.html","docs/igor-test-order-consultation-handoff.html","OK"
"docs/backend-frontend-proof-map.html","oracle-nebula-design-backend-content-qa.html","docs/oracle-nebula-design-backend-content-qa.html","OK"
"docs/backend-frontend-proof-map.html","nebula-screen-contract.html","docs/nebula-screen-contract.html","OK"
"docs/backend-frontend-proof-map.html","nebula-design-source-contract.html","docs/nebula-design-source-contract.html","OK"
"docs/backend-frontend-proof-map.html","evidence.html","docs/evidence.html","OK"
"docs/backend-frontend-proof-map.html","launch-test-scenario.html","docs/launch-test-scenario.html","OK"
"docs/backend-frontend-proof-map.html","jun-08-page-screen-registry.html","docs/jun-08-page-screen-registry.html","OK"
"docs/backend-frontend-proof-map.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/blue-panel-link-audit.html","../style.css","style.css","OK"
"docs/blue-panel-link-audit.html","../index.html","index.html","OK"
"docs/blue-panel-link-audit.html","artifacts/BLUE_PANEL_LINK_AUDIT_2026_06_05.csv","docs/artifacts/BLUE_PANEL_LINK_AUDIT_2026_06_05.csv","OK"
"docs/client-journey-readiness-map.html","../style.css","style.css","OK"
"docs/client-journey-readiness-map.html","mvp-readiness-control.html","docs/mvp-readiness-control.html","OK"
"docs/client-journey-readiness-map.html","frontend-design-readiness-map.html","docs/frontend-design-readiness-map.html","OK"
"docs/client-journey-readiness-map.html","backend-frontend-proof-map.html","docs/backend-frontend-proof-map.html","OK"
"docs/client-journey-readiness-map.html","frontend-design-readiness-map.html","docs/frontend-design-readiness-map.html","OK"
"docs/client-journey-readiness-map.html","igor-test-order-consultation-handoff.html","docs/igor-test-order-consultation-handoff.html","OK"
"docs/client-journey-readiness-map.html","paid-consultation-test-flow.html","docs/paid-consultation-test-flow.html","OK"
"docs/client-journey-readiness-map.html","expert-agent-workspace-handoff.html","docs/expert-agent-workspace-handoff.html","OK"
"docs/client-journey-readiness-map.html","backend-admin-readiness-map.html","docs/backend-admin-readiness-map.html","OK"
"docs/client-journey-readiness-map.html","email-notifications-handoff.html","docs/email-notifications-handoff.html","OK"
"docs/client-journey-readiness-map.html","support-refund-handoff.html","docs/support-refund-handoff.html","OK"
"docs/client-journey-readiness-map.html","legal-docs-readiness.html","docs/legal-docs-readiness.html","OK"
"docs/client-journey-readiness-map.html","first-sales-economics.html","docs/first-sales-economics.html","OK"
"docs/client-journey-readiness-map.html","events.html","docs/events.html","OK"
"docs/client-journey-readiness-map.html","paid-consultation-launch-control.html","docs/paid-consultation-launch-control.html","OK"
"docs/client-journey-readiness-map.html","artifacts/CLIENT_JOURNEY_READINESS_MAP_2026_06_04.csv","docs/artifacts/CLIENT_JOURNEY_READINESS_MAP_2026_06_04.csv","OK"
"docs/client-journey-readiness-map.html","pre-traffic-paid-consultation-control.html","docs/pre-traffic-paid-consultation-control.html","OK"
"docs/client-journey-readiness-map.html","launch-test-scenario.html","docs/launch-test-scenario.html","OK"
"docs/client-journey-readiness-map.html","frontend-design-readiness-map.html","docs/frontend-design-readiness-map.html","OK"
"docs/client-journey-readiness-map.html","backend-admin-readiness-map.html","docs/backend-admin-readiness-map.html","OK"
"docs/client-journey-readiness-map.html","team-action-queue.html","docs/team-action-queue.html","OK"
"docs/client-journey-readiness-map.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/co2p-events-notifications-nosend-service-session.html","../style.css","style.css","OK"
"docs/co2p-events-notifications-nosend-service-session.html","../index.html","index.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","runtime-launch-execution-queue.html","docs/runtime-launch-execution-queue.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","launch-readiness-evidence-matrix.html","docs/launch-readiness-evidence-matrix.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","co2p-events-notifications-nosend-service-session.html","docs/co2p-events-notifications-nosend-service-session.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","email-notifications-igor-qa-package.html","docs/email-notifications-igor-qa-package.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","co2p-paid-consultation-service-session.html","docs/co2p-paid-consultation-service-session.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","co2p-expert-agent-workspace-service-session.html","docs/co2p-expert-agent-workspace-service-session.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","co2p-support-refund-service-session.html","docs/co2p-support-refund-service-session.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","email-notifications-igor-qa-package.html","docs/email-notifications-igor-qa-package.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","events.html","docs/events.html","OK"
"docs/co2p-events-notifications-nosend-service-session.html","artifacts/CO2P_EVENTS_NOTIFICATIONS_NOSEND_SERVICE_SESSION_2026_06_05.csv","docs/artifacts/CO2P_EVENTS_NOTIFICATIONS_NOSEND_SERVICE_SESSION_2026_06_05.csv","OK"
"docs/co2p-events-notifications-nosend-service-session.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/co2p-expert-agent-workspace-service-session.html","../style.css","style.css","OK"
"docs/co2p-expert-agent-workspace-service-session.html","../index.html","index.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","runtime-launch-execution-queue.html","docs/runtime-launch-execution-queue.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","co2p-paid-consultation-service-session.html","docs/co2p-paid-consultation-service-session.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","co2p-expert-agent-workspace-service-session.html","docs/co2p-expert-agent-workspace-service-session.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-handoff.html","docs/expert-agent-workspace-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-handoff.html","docs/expert-agent-workspace-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","co2p-paid-consultation-service-session.html","docs/co2p-paid-consultation-service-session.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","co2p-paid-consultation-service-session.html","docs/co2p-paid-consultation-service-session.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-readiness.html","docs/expert-agent-workspace-readiness.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-igor-qa-package.html","docs/expert-agent-workspace-igor-qa-package.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","events.html","docs/events.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-work-regulation-v1.html","docs/expert-work-regulation-v1.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-handoff.html","docs/expert-agent-workspace-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","admin-chat-workspace-v2-handoff.html","docs/admin-chat-workspace-v2-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","co2p-paid-consultation-service-session.html","docs/co2p-paid-consultation-service-session.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-training-all-lessons-extraction.html","docs/expert-training-all-lessons-extraction.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-work-regulation-v1.html","docs/expert-work-regulation-v1.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","ksenia-review-ready-package.html","docs/ksenia-review-ready-package.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-quality-moderation.html","docs/expert-quality-moderation.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-quality-moderation.html","docs/expert-quality-moderation.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-readiness.html","docs/expert-agent-workspace-readiness.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-compensation-handoff.html","docs/expert-agent-compensation-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","support-refund-igor-qa-package.html","docs/support-refund-igor-qa-package.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","support-refund-readiness.html","docs/support-refund-readiness.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","test-order-runtime-proof-plan.html","docs/test-order-runtime-proof-plan.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","pre-traffic-qa-decision-package.html","docs/pre-traffic-qa-decision-package.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","artifacts/CO2P_EXPERT_AGENT_WORKSPACE_SERVICE_SESSION_2026_06_05.csv","docs/artifacts/CO2P_EXPERT_AGENT_WORKSPACE_SERVICE_SESSION_2026_06_05.csv","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-workspace-handoff.html","docs/expert-agent-workspace-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","co2p-paid-consultation-service-session.html","docs/co2p-paid-consultation-service-session.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-quality-moderation.html","docs/expert-quality-moderation.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","expert-agent-compensation-handoff.html","docs/expert-agent-compensation-handoff.html","OK"
"docs/co2p-expert-agent-workspace-service-session.html","../assets/panel-ux.js","assets/panel-ux.js","OK"
"docs/co2p-legal-checkout-public-docs.html","../style.css","style.css","OK"
"docs/co2p-legal-checkout-public-docs.html","../index.html","index.html","OK"
"docs/co2p-legal-checkout-public-docs.html","launch-readiness-master-control.html","docs/launch-readiness-master-control.html","OK"
"docs/co2p-legal-checkout-public-docs.html","june-plan.html","docs/june-plan.html","OK"
"docs/co2p-legal-checkout-public-docs.html","co2p-legal-checkout-public-docs.html","docs/co2p-legal-checkout-public-docs.html","OK"
"docs/co2p-legal-checkout-public-docs.html","legal-content-package.html","docs/legal-content-package.html","OK"
"docs/co2p-legal-checkout-public-docs.html","support-refund-launch-control.html","docs/support-refund-launch-control.html","OK"
"docs/co2p-legal-checkout-public-docs.html","legal-content-package.html","docs/legal-content-package.html","OK"
"docs/co2p-legal-checkout-public-docs.html","support-refund-launch-control.html","docs/support-refund-launch-control.html","OK"
"docs/co2p-legal-checkout-public-docs.html","events-notifications-launch-control.html","docs/events-notifications-launch-control.html","OK"
"docs/co2p-legal-checkout-public-docs.html","test-order-readiness-gate.html","docs/test-order-readiness-gate.html","OK"
"docs/co2p-legal-checkout-public-docs.html","legal-content-package.html","docs/legal-content-package.html","OK"
"docs/co2p-legal-checkout-public-docs.html","support-refund-launch-control.html","docs/support-refund-launch-control.html","OK"
